id	date	link	fragment	page	annotator	notes	transcription	translation	c1	c2
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a4	2021-09-28T11:49:54.019Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/1428,1934,1898,376/pct:50/0/default.jpg	0096r	Lucas Burkart	König Roger nahm (1149) in zweiter Ehe Sibylle, Tochter Herzog Hugos II. von Burgund, zur Frau	idem rex Rogerius duxit secundo Sibiliam in uxorem		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a5	2021-07-27T14:55:32.323Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/3820,2675,750,274/pct:50/0/default.jpg	0096r	Jakob Weber	Die Königin starb schon kurz darauf (19. September 1151) im Kindbett	hic sepelitur Sebilia aborciens		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a6	2021-07-27T14:55:49.094Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/212,3791,2018,211/pct:50/0/default.jpg	0096r	Jakob Weber	Die dritte Bildleiste beginnt mit der dritten Heirat des Königs mit Beatrix, Tochter des Grafen von Rethel (nordöstlich von Reims)	Idem rex Rogeriucs terciam duxit uxorem nomine Beatricem		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a7	2021-07-27T14:56:22.206Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/2273,3690,1375,259/pct:50/0/default.jpg	0096r	Jakob Weber	Diesmal hält Beatrix den Reichsapfel in der Rechten, offenbar eine Illustration von v. 14 ff., wonach Beatrix durch die Geburt Konstanzes, der späteren Kaiserin , die »Ehre« (honor) der Römischen Welt gemehrt habe.	regina Beatrix genuit Constantiam		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a8	2021-07-27T14:58:16.126Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/3180,4474,1322,310/pct:50/0/default.jpg	0096r	Jakob Weber	Die Beischrift, die auch von der Bestattung der Beatrix spricht, ist irreführend, denn Beatrix starb erst 1185 und wurde, wie schon Elvira, in S. Maria Maddalena bestattet, während der König in der Palermitaner Kathedrale ruht, obwohl er selbst in Cefalú hatte bestattet werden wollen.	hic sepelitur rex cum uxore		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a10	2021-09-20T12:25:37.444Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/1271,5334,623,211/pct:50/0/default.jpg	0096r	Jakob Weber	Die untere Bildleiste macht einen Zeitsprung von 30 Jahren: die Verlobung oder eher die Heirat Konstanzes (regina Constantia) mit dem deutschen Thronfolger, Heinrich VI.	rex Henricus		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a11	2021-07-27T14:58:48.365Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/2200,5347,2314,396/pct:50/0/default.jpg	0096r	Jakob Weber	Die Gekrönten werden mit dem Segen Papst Lucius' III. nach Deutschland verabschiedet	dum rex et regina in Alemanniam Trent, papa Luci[us] b[ene]dixit eis		Bildannotation	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a38	2021-11-05T17:40:57.747Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/187,344,1741,1737/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a39	2021-11-05T17:41:26.078Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/1926,392,1229,1664/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a40	2021-11-05T17:42:18.028Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/3082,465,1371,1600/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a41	2021-11-05T17:42:38.807Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/145,1993,1298,1815/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a42	2021-11-05T17:43:37.369Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/1424,2169,1991,1687/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a43	2021-11-05T17:44:02.006Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/3411,1871,1190,1909/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a44	2021-11-05T17:45:24.802Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/168,3937,2125,1599/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a45	2021-11-05T17:45:46.040Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/2264,3833,884,1688/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a46	2021-11-05T17:46:05.100Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/3126,3804,1430,1707/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a47	2021-11-05T17:46:47.137Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/287,5420,1498,1727/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/15f24459-9283-58b1-a002-777c2c8c81cc/a48	2021-11-05T17:47:06.552Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096r.jp2/1670,5484,2808,1761/pct:50/0/default.jpg	0096r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/534dd6c9-b44f-5dd7-b714-3eae2bac3ba4/a1	2021-10-22T07:31:52.781Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096v.jp2/1123,774,694,309/pct:50/0/default.jpg	0096v	Lucas Burkart		obitus W Secundi formosi regis sicilie		Textannotation	Wortwiederholung
https://augusti.freizo.org/iiif/anno/534dd6c9-b44f-5dd7-b714-3eae2bac3ba4/a2	2021-08-08T17:15:49.937Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096v.jp2/1815,754,1801,1821/pct:50/0/default.jpg	0096v	Jakob Weber		Post obitum, formose, tuum, que sceptra gubernet Et regat, ex proprio sanguine prole cares. Nec facis heredem, nec, qui succedat, adoptas: Ex intestato debita solvis humo. Quis novit secreta tue purissima mentis? Quod tua mens loquitur, mundus et ipse taces. Certus eras cee, quoniam iustissimus heres Expugnaturus regna parentis erat. Nam satis est jurasse semel, te prole carente, Quod tuus in genero sceptra teneret avus.	Nach deinem Hinscheiden, Schöner, hast Du keinen Erben, der das Szepter führ und regiert, von eigenem Blut. Weder setzest Du einen Erben ein, noch wählst Du einen Nachfolger. Ohne Testament zollst Du der Erde ihren Tribut. Wer kennt die reinsten Geheimnisse Deines Geistes? Was Dein Geist spricht, das verschweigst Du, der Du auch selbst rein bist. Gewiß warst Du sicher, daß ein höchst rechtmäßiger Erbe bereitstand, das Reich des Vaters zu erobern. Denn es genügt, einmal geschworen zu haben, beim Fehlen eines Sohnes halte dein Großvater in seinem Schwiegersohn das Szepter.	Text	
https://augusti.freizo.org/iiif/anno/534dd6c9-b44f-5dd7-b714-3eae2bac3ba4/a3	2021-07-27T15:02:29.540Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096v.jp2/1733,2859,2212,1994/pct:50/0/default.jpg	0096v	Jakob Weber		Iurat cum multis Archimatheus idem. Post miseros morbos, post regis triste necesse, Nocte sub oscura, sole latente, pluit. Postquam dimisit rex, res pulcherrima, mundum, Inglomerant sese prelia, preda, fames. Furta, lues, pestes, lites, periuria, cedes Infelix regnum diripuere sibi. Sol hominum moritur, superi patiuntur eciipsim, Anglica Siс ilidem luna flet orba diem. Solis ad occasum commotus eclipticat orbis, Di fient, astra dolent, flet mare, plorat humus.	ArchiMateus schwört mit vielen dasselbe. Nach schlimmen Krankheiten, nach der traurigen Notlage des Königs regnete es in dunkler Nacht, die Sonne hatte sich verborgen. Nachdem der König, ein Wesen höchster Schönheit, die Weit verlassen hat, verdoppeln sich Kriege, Beutezüge, Hungersnöte. Verbrechen, Verderben, Seuchen, Streit, Meineid und Mord plündern das unglückliche Königreich. Die Sonne der Menschen stirbt, die Himmlischen erleiden eine Finsternis. Der Mond Englands beweint verwaist das Tageslicht Siziliens. Gen Westen verfinstert sich der Erdkreis erschüttert. Die Götter weinen, die Sterne trauern, es weint das Meer, es klagt die Erde.	Text	
https://augusti.freizo.org/iiif/anno/534dd6c9-b44f-5dd7-b714-3eae2bac3ba4/a0	2021-08-08T17:14:22.003Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0096v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0096v.jp2/1912,407,2130,290/pct:50/0/default.jpg	0096v	Jakob Weber		Obitus Wilelmi secundi formosi regis Sicilie	Tod Wilhelms II., des schönen Königs von Sizilien	Überschrift	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a8	2021-10-26T13:30:24.257Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/286,1690,526,401/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a9	2021-10-26T13:30:36.590Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1115,2300,448,338/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a10	2021-10-26T13:30:48.216Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1490,1885,518,346/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a11	2021-10-26T13:31:00.175Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1951,1674,534,330/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a12	2021-10-26T13:31:12.555Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/2715,2246,363,310/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a13	2021-10-26T13:31:26.736Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/3054,1942,275,222/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a14	2021-10-26T13:31:38.843Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/2768,2086,253,143/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a15	2021-10-26T13:31:59.579Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/2850,1957,266,250/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a16	2021-10-26T13:32:21.677Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/322,4734,360,355/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a17	2021-10-26T13:32:32.640Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/664,4789,312,301/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a18	2021-10-26T13:32:41.536Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/979,4729,328,328/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a19	2021-10-26T13:32:53.888Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1239,4685,382,355/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a20	2021-10-26T13:33:07.062Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/305,5375,360,295/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a21	2021-10-26T13:33:19.533Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/686,5364,328,322/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a22	2021-10-26T13:33:32.178Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1044,5386,371,355/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a23	2021-10-26T13:33:45.454Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1323,5402,286,290/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a24	2021-10-26T13:34:13.595Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1839,4557,318,356/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a25	2021-10-26T13:34:23.755Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/2195,4528,523,431/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a26	2021-10-26T13:34:35.894Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/2640,4490,426,371/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a27	2021-10-26T13:34:44.677Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1934,5391,360,388/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a28	2021-10-26T13:34:51.908Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/2331,5353,431,415/pct:50/0/default.jpg	0097r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a0	2021-07-27T15:03:31.430Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/3505,1189,583,301/pct:50/0/default.jpg	0097r	Jakob Weber	Cappella Palatina	cappella regia		Bildannotation	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a1	2021-07-27T15:03:01.643Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/1130,1163,720,301/pct:50/0/default.jpg	0097r	Jakob Weber	Der erkrankte König liegt unter der zweiten Arkade, eine Dienerin oder ein Diener fächelt ihm Kühlung zu.	rex W. egrotans		Bildannotation	
https://augusti.freizo.org/iiif/anno/e7194ba8-8789-5faa-938c-46492629638d/a2	2021-07-27T15:02:43.925Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0097r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0097r.jp2/310,1155,788,361/pct:50/0/default.jpg	0097r	Jakob Weber	ein Arzt bei der Harnschau, arab. hakim, der Arzt	Achim medicus		Bildannotation	
